日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-09-23,601012,隆基股份,27.06,27.55,26.61,27.5,27.55,-0.49,-1.7786,34762598
2019-09-20,601012,隆基股份,27.55,27.65,27.03,27.29,27.17,0.38,1.3986,29770193
2019-09-19,601012,隆基股份,27.17,27.69,26.91,27.16,27.21,-0.04,-0.147,31501670
2019-09-18,601012,隆基股份,27.21,27.6,26.71,27.55,27.56,-0.35,-1.27,42260876
2019-09-17,601012,隆基股份,27.56,28.34,27.37,28.34,28.2,-0.64,-2.2695,27013649
2019-09-16,601012,隆基股份,28.2,28.4,27.5,28.14,27.98,0.22,0.7863,30759523
2019-09-12,601012,隆基股份,27.98,28.39,27.71,27.9,27.62,0.36,1.3034,43682058
2019-09-11,601012,隆基股份,27.62,28.07,27.3,28.0,27.75,-0.13,-0.4685,32698746
2019-09-10,601012,隆基股份,27.75,28.42,27.4,28.3,27.97,-0.22,-0.7866,38005616
2019-09-09,601012,隆基股份,27.97,28.54,27.22,27.98,28.05,-0.08,-0.2852,61388011
2019-09-06,601012,隆基股份,28.05,29.15,27.59,29.03,28.95,-0.9,-3.1088,65540532
2019-09-05,601012,隆基股份,28.95,29.08,28.7,29.0,28.79,0.16,0.5557,37109024
2019-09-04,601012,隆基股份,28.79,29.13,28.51,29.01,28.9,-0.11,-0.3806,24708330
2019-09-03,601012,隆基股份,28.9,29.35,28.46,28.69,28.71,0.19,0.6618,50097161
2019-09-02,601012,隆基股份,28.71,29.48,27.68,27.68,27.65,1.06,3.8336,59521970
2019-08-30,601012,隆基股份,27.65,28.44,27.28,28.05,27.65,0.0,0.0,52604916
2019-08-29,601012,隆基股份,27.65,28.45,27.62,28.07,27.9,-0.25,-0.8961,58721065
2019-08-28,601012,隆基股份,27.9,28.28,26.56,26.64,26.72,1.18,4.4162,65498410
2019-08-27,601012,隆基股份,26.72,26.89,26.16,26.48,26.25,0.47,1.7905,62444105
2019-08-26,601012,隆基股份,26.25,26.78,25.88,26.48,26.98,-0.73,-2.7057,53596110
2019-08-23,601012,隆基股份,26.98,27.17,26.39,26.98,26.64,0.34,1.2763,59606489
2019-08-22,601012,隆基股份,26.64,27.58,26.55,27.4,27.05,-0.41,-1.5157,82065730
2019-08-21,601012,隆基股份,27.05,27.05,24.48,24.59,24.59,2.46,10.0041,99192837
2019-08-20,601012,隆基股份,24.59,24.73,24.22,24.7,24.76,-0.17,-0.6866,35239317
2019-08-19,601012,隆基股份,24.76,25.05,24.19,24.6,24.4,0.36,1.4754,38485266
2019-08-16,601012,隆基股份,24.4,25.12,24.1,25.0,24.99,-0.59,-2.3609,35394749
2019-08-15,601012,隆基股份,24.99,25.01,24.06,24.06,24.46,0.53,2.1668,27679698
2019-08-14,601012,隆基股份,24.46,24.88,24.05,24.86,24.53,-0.07,-0.2854,34377951
2019-08-13,601012,隆基股份,24.53,25.09,24.48,25.06,25.16,-0.63,-2.504,21915131
2019-08-12,601012,隆基股份,25.16,25.19,24.72,24.9,24.68,0.48,1.9449,22926102
2019-08-09,601012,隆基股份,24.68,25.4,24.51,25.08,24.92,-0.24,-0.9631,22914046
2019-08-08,601012,隆基股份,24.92,25.15,24.6,24.8,24.46,0.46,1.8806,25591156
2019-08-07,601012,隆基股份,24.46,25.28,24.4,25.18,24.9,-0.44,-1.7671,28587491
2019-08-06,601012,隆基股份,24.9,25.09,24.21,24.48,24.89,0.01,0.0402,27326727
2019-08-05,601012,隆基股份,24.89,25.6,24.81,25.31,25.37,-0.48,-1.892,27219887
2019-08-02,601012,隆基股份,25.37,25.95,25.0,25.15,25.6,-0.23,-0.8984,29006927
2019-08-01,601012,隆基股份,25.6,25.91,25.51,25.73,25.73,-0.13,-0.5052,19379512
2019-07-31,601012,隆基股份,25.73,26.06,25.44,25.5,25.5,0.23,0.902,23326910
2019-07-30,601012,隆基股份,25.5,26.19,25.44,26.09,25.91,-0.41,-1.5824,29660196
2019-07-29,601012,隆基股份,25.91,26.3,25.81,25.95,26.05,-0.14,-0.5374,31534630
2019-07-26,601012,隆基股份,26.05,26.26,25.1,25.21,25.25,0.8,3.1683,41542023
2019-07-25,601012,隆基股份,25.25,25.7,24.82,24.95,25.0,0.25,1.0,39263353
2019-07-24,601012,隆基股份,25.0,25.14,24.78,25.09,24.95,0.05,0.2004,25180689
2019-07-23,601012,隆基股份,24.95,25.05,24.09,24.3,24.09,0.86,3.5699,42596614
2019-07-22,601012,隆基股份,24.09,24.45,23.71,24.2,24.0,0.09,0.375,20325539
2019-07-19,601012,隆基股份,24.0,24.44,23.83,24.4,24.06,-0.06,-0.2494,28390230
2019-07-18,601012,隆基股份,24.06,25.0,23.7,24.45,23.04,1.02,4.4271,64852315
2019-07-17,601012,隆基股份,23.04,23.55,22.9,23.25,23.1,-0.06,-0.2597,22285469
2019-07-16,601012,隆基股份,23.1,23.17,22.65,22.86,22.94,0.16,0.6975,21594039
2019-07-15,601012,隆基股份,22.94,23.09,22.07,22.34,22.33,0.61,2.7318,36177472
2019-07-12,601012,隆基股份,22.33,22.45,21.1,21.1,20.98,1.35,6.4347,47339219
2019-07-11,601012,隆基股份,20.98,21.98,20.58,21.95,21.77,-0.79,-3.6288,52830455
2019-07-10,601012,隆基股份,21.77,21.9,21.64,21.87,21.67,0.1,0.4615,10704623
2019-07-09,601012,隆基股份,21.67,22.04,21.43,21.7,21.85,-0.18,-0.8238,18812480
2019-07-08,601012,隆基股份,21.85,22.39,21.57,22.28,22.41,-0.56,-2.4989,27969490
2019-07-05,601012,隆基股份,22.41,22.65,22.23,22.4,22.28,0.13,0.5835,23429890
2019-07-04,601012,隆基股份,22.28,22.88,21.98,22.6,22.6,-0.32,-1.4159,27044054
2019-07-03,601012,隆基股份,22.6,22.84,22.14,22.55,22.6,0.0,0.0,44155341
2019-07-02,601012,隆基股份,22.6,23.15,22.23,23.1,23.43,-0.83,-3.5425,65695522
2019-07-01,601012,隆基股份,23.43,24.05,23.33,23.69,23.11,0.32,1.3847,36739047
2019-06-28,601012,隆基股份,23.11,23.45,22.93,23.36,23.17,-0.06,-0.259,13484316
2019-06-27,601012,隆基股份,23.17,23.44,22.96,22.96,22.78,0.39,1.712,24371231
2019-06-26,601012,隆基股份,22.78,23.04,22.37,22.8,22.74,0.04,0.1759,18834006
2019-06-25,601012,隆基股份,22.74,23.43,22.44,23.32,23.49,-0.75,-3.1928,25639455
2019-06-24,601012,隆基股份,23.49,24.08,22.93,23.19,23.14,0.35,1.5125,33046414
2019-06-21,601012,隆基股份,23.14,23.47,22.81,23.46,23.04,0.1,0.434,24153818
2019-06-20,601012,隆基股份,23.04,23.58,22.18,22.18,22.39,0.65,2.9031,36257752
2019-06-19,601012,隆基股份,22.39,22.88,22.36,22.57,21.77,0.62,2.848,37156072
2019-06-18,601012,隆基股份,21.77,21.98,21.4,21.45,21.47,0.3,1.3973,26878684
2019-06-17,601012,隆基股份,21.47,22.18,20.37,22.07,22.3,-0.83,-3.722,52044690
