日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-06-18,002466,天齐锂业,24.94,25.5,24.48,24.98,25.35,-0.41,-1.6174,62170804
2020-06-17,002466,天齐锂业,25.35,26.98,24.86,25.77,25.89,-0.54,-2.0857,99510869
2020-06-16,002466,天齐锂业,25.89,26.95,24.89,25.21,25.63,0.26,1.0144,106270097
2020-06-15,002466,天齐锂业,25.63,25.75,22.73,23.18,23.41,2.22,9.4831,127477054
2020-06-12,002466,天齐锂业,23.41,24.2,22.2,22.6,23.58,-0.17,-0.7209,95189453
2020-06-11,002466,天齐锂业,23.58,24.15,22.35,22.75,22.35,1.23,5.5034,123223089
2020-06-10,002466,天齐锂业,22.35,22.98,22.19,22.66,22.65,-0.3,-1.3245,66158410
2020-06-09,002466,天齐锂业,22.65,23.56,22.31,23.48,23.1,-0.45,-1.9481,68231155
2020-06-08,002466,天齐锂业,23.1,24.05,22.56,23.1,23.0,0.1,0.4348,83137597
2020-06-05,002466,天齐锂业,23.0,24.05,22.83,23.7,24.0,-1.0,-4.1667,103479827
2020-06-04,002466,天齐锂业,24.0,24.51,22.49,22.66,22.28,1.72,7.7199,171192114
2020-06-03,002466,天齐锂业,22.28,23.63,21.77,23.12,23.0,-0.72,-3.1304,135923839
2020-06-02,002466,天齐锂业,23.0,23.98,21.9,22.86,21.88,1.12,5.1188,170161816
2020-06-01,002466,天齐锂业,21.88,21.88,20.0,20.8,19.89,1.99,10.005,127006850
2020-05-29,002466,天齐锂业,19.89,19.89,18.5,18.62,18.08,1.81,10.0111,160056238
2020-05-28,002466,天齐锂业,18.08,18.35,16.99,17.24,17.07,1.01,5.9168,100982708
2020-05-27,002466,天齐锂业,17.07,17.78,17.01,17.33,17.26,-0.19,-1.1008,52800701
2020-05-26,002466,天齐锂业,17.26,17.36,16.4,16.44,16.26,1.0,6.1501,58024898
2020-05-25,002466,天齐锂业,16.26,16.6,16.06,16.3,16.34,-0.08,-0.4896,21742846
2020-05-22,002466,天齐锂业,16.34,16.69,16.01,16.68,16.73,-0.39,-2.3311,36953575
2020-05-21,002466,天齐锂业,16.73,17.6,16.61,17.56,17.73,-1.0,-5.6402,66472802
2020-05-20,002466,天齐锂业,17.73,18.18,17.45,17.45,17.45,0.28,1.6046,69452788
2020-05-19,002466,天齐锂业,17.45,17.96,16.83,16.9,17.28,0.17,0.9838,54860886
2020-05-18,002466,天齐锂业,17.28,17.89,17.18,17.87,18.05,-0.77,-4.2659,55521044
2020-05-15,002466,天齐锂业,18.05,18.59,17.64,18.2,18.08,-0.03,-0.1659,71014528
2020-05-14,002466,天齐锂业,18.08,18.8,18.03,18.23,18.45,-0.37,-2.0054,77216726
2020-05-13,002466,天齐锂业,18.45,18.83,16.71,16.8,17.12,1.33,7.7687,120333286
