日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-07-15,600624,复旦复华,10.65,10.79,10.3,10.54,10.64,0.01,0.094,17718215
2019-07-12,600624,复旦复华,10.64,10.85,10.29,10.33,10.4,0.24,2.3077,20449666
2019-07-11,600624,复旦复华,10.4,10.6,10.27,10.4,10.38,0.02,0.1927,14465460
2019-07-10,600624,复旦复华,10.38,10.87,10.26,10.81,10.79,-0.41,-3.7998,20407584
2019-07-09,600624,复旦复华,10.79,11.0,10.61,11.0,11.09,-0.3,-2.7051,21326164
2019-07-08,600624,复旦复华,11.09,11.42,10.89,11.08,11.16,-0.07,-0.6272,28683987
2019-07-05,600624,复旦复华,11.16,11.3,10.95,11.12,11.05,0.11,0.9955,15233492
2019-07-04,600624,复旦复华,11.05,11.25,11.01,11.22,11.18,-0.13,-1.1628,15842489
2019-07-03,600624,复旦复华,11.18,11.47,11.15,11.35,11.35,-0.17,-1.4978,18227941
2019-07-02,600624,复旦复华,11.35,11.55,11.3,11.54,11.49,-0.14,-1.2185,18415154
2019-07-01,600624,复旦复华,11.49,11.55,11.34,11.46,11.14,0.35,3.1418,28120325
2019-06-28,600624,复旦复华,11.14,11.49,10.95,11.49,11.49,-0.35,-3.0461,26846926
2019-06-27,600624,复旦复华,11.49,11.73,11.36,11.59,11.59,-0.1,-0.8628,24460278
2019-06-26,600624,复旦复华,11.59,11.81,11.57,11.73,11.88,-0.29,-2.4411,19934852
2019-06-25,600624,复旦复华,11.88,11.98,11.35,11.85,11.8,0.08,0.678,38441973
2019-06-24,600624,复旦复华,11.8,11.97,11.68,11.94,11.97,-0.17,-1.4202,26873159
2019-06-21,600624,复旦复华,11.97,12.06,11.71,11.8,11.78,0.19,1.6129,48985216
2019-06-20,600624,复旦复华,11.78,11.96,11.46,11.58,11.68,0.1,0.8562,42125933
2019-06-19,600624,复旦复华,11.68,12.09,11.43,11.62,11.24,0.44,3.9146,46285689
2019-06-18,600624,复旦复华,11.24,11.4,11.07,11.38,11.37,-0.13,-1.1434,18658501
2019-06-17,600624,复旦复华,11.37,11.75,11.18,11.53,11.42,-0.05,-0.4378,23431797
2019-06-14,600624,复旦复华,11.42,11.96,11.39,11.96,11.92,-0.5,-4.1946,39418904
2019-06-13,600624,复旦复华,11.92,12.36,11.83,11.83,11.8,0.12,1.0169,49495994
2019-06-12,600624,复旦复华,11.8,12.09,11.7,11.91,11.94,-0.14,-1.1725,47134467
2019-06-11,600624,复旦复华,11.94,12.1,11.03,11.23,11.1,0.84,7.5676,63764452
2019-06-10,600624,复旦复华,11.1,11.35,10.34,11.04,10.94,0.16,1.4625,34610020
2019-06-06,600624,复旦复华,10.94,12.0,10.85,12.0,12.05,-1.11,-9.2116,63208817
2019-06-05,600624,复旦复华,12.05,12.39,11.73,12.34,12.1,-0.05,-0.4132,46629532
2019-06-04,600624,复旦复华,12.1,12.58,11.7,12.57,12.73,-0.63,-4.9489,64140342
