日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-09-11,000858,五 粮 液,129.26,135.6,128.68,135.0,137.25,-7.99,-5.8215,70230982
2019-09-10,000858,五 粮 液,137.25,138.5,136.21,138.2,139.2,-1.95,-1.4009,24783638
2019-09-09,000858,五 粮 液,139.2,140.73,138.6,140.06,140.01,-0.81,-0.5785,22490260
2019-09-06,000858,五 粮 液,140.01,140.1,137.22,139.65,138.9,1.11,0.7991,27932773
2019-09-05,000858,五 粮 液,138.9,140.24,137.8,138.28,138.31,0.59,0.4266,30024701
2019-09-04,000858,五 粮 液,138.31,141.0,137.5,140.06,141.5,-3.19,-2.2544,38055567
2019-09-03,000858,五 粮 液,141.5,142.79,139.4,142.0,141.89,-0.39,-0.2749,27475366
2019-09-02,000858,五 粮 液,141.89,142.55,138.1,141.5,141.5,0.39,0.2756,32990052
2019-08-30,000858,五 粮 液,141.5,143.1,138.03,138.05,137.0,4.5,3.2847,44079767
2019-08-29,000858,五 粮 液,137.0,137.74,133.72,134.4,133.92,3.08,2.2999,31629032
2019-08-28,000858,五 粮 液,133.92,136.55,131.7,133.2,132.38,1.54,1.1633,34376375
2019-08-27,000858,五 粮 液,132.38,133.28,128.45,128.77,127.42,4.96,3.8926,37967088
2019-08-26,000858,五 粮 液,127.42,129.0,126.6,127.9,130.1,-2.68,-2.06,28321987
2019-08-23,000858,五 粮 液,130.1,131.68,129.18,130.54,130.5,-0.4,-0.3065,32066729
2019-08-22,000858,五 粮 液,130.5,131.0,127.86,128.34,127.85,2.65,2.0727,30208688
2019-08-21,000858,五 粮 液,127.85,129.88,127.6,129.49,129.59,-1.74,-1.3427,23290010
2019-08-20,000858,五 粮 液,129.59,130.22,127.7,128.0,127.9,1.69,1.3213,30661661
2019-08-19,000858,五 粮 液,127.9,128.81,125.73,127.3,126.3,1.6,1.2668,31274691
2019-08-16,000858,五 粮 液,126.3,129.0,125.4,126.5,125.98,0.32,0.254,31217017
2019-08-15,000858,五 粮 液,125.98,126.44,123.51,123.9,125.85,0.13,0.1033,24699937
2019-08-14,000858,五 粮 液,125.85,127.0,123.51,124.2,122.3,3.55,2.9027,41626948
2019-08-13,000858,五 粮 液,122.3,123.0,121.38,122.0,122.84,-0.54,-0.4396,19187436
2019-08-12,000858,五 粮 液,122.84,123.2,119.01,120.99,118.02,4.82,4.0841,39537008
2019-08-09,000858,五 粮 液,118.02,121.98,117.5,121.5,120.52,-2.5,-2.0743,27818507
2019-08-08,000858,五 粮 液,120.52,121.61,119.26,119.49,118.88,1.64,1.3795,25217971
2019-08-07,000858,五 粮 液,118.88,121.85,118.86,121.8,121.28,-2.4,-1.9789,25685751
2019-08-06,000858,五 粮 液,121.28,121.8,114.3,116.8,116.95,4.33,3.7024,53310230
2019-08-05,000858,五 粮 液,116.95,119.39,116.22,116.53,118.12,-1.17,-0.9905,26994647
2019-08-02,000858,五 粮 液,118.12,118.65,116.02,116.31,119.03,-0.91,-0.7645,27001114
2019-08-01,000858,五 粮 液,119.03,121.32,118.13,120.03,120.71,-1.68,-1.3918,26073594
2019-07-31,000858,五 粮 液,120.71,123.1,120.28,122.2,122.9,-2.19,-1.7819,24268263
2019-07-30,000858,五 粮 液,122.9,124.68,122.5,124.1,123.75,-0.85,-0.6869,23894477
2019-07-29,000858,五 粮 液,123.75,124.18,120.93,121.5,121.25,2.5,2.0619,35604106
2019-07-26,000858,五 粮 液,121.25,122.5,120.5,120.81,121.68,-0.43,-0.3534,23523112
2019-07-25,000858,五 粮 液,121.68,121.77,116.2,119.3,119.5,2.18,1.8243,43975274
2019-07-24,000858,五 粮 液,119.5,121.13,119.0,120.22,120.05,-0.55,-0.4581,28278572
2019-07-23,000858,五 粮 液,120.05,123.78,118.68,123.7,123.45,-3.4,-2.7542,42676139
2019-07-22,000858,五 粮 液,123.45,123.78,121.33,122.3,122.14,1.31,1.0725,22928970
2019-07-19,000858,五 粮 液,122.14,123.88,121.1,122.0,121.0,1.14,0.9421,23843334
2019-07-18,000858,五 粮 液,121.0,124.25,121.0,123.51,123.6,-2.6,-2.1036,27961769
2019-07-17,000858,五 粮 液,123.6,124.74,122.5,123.5,123.58,0.02,0.0162,19844862
2019-07-16,000858,五 粮 液,123.58,126.0,123.19,125.1,125.09,-1.51,-1.2071,22980004
2019-07-15,000858,五 粮 液,125.09,125.46,121.5,124.02,125.58,-0.49,-0.3902,29438667
2019-07-12,000858,五 粮 液,125.58,126.53,122.9,123.73,123.5,2.08,1.6842,33453302
2019-07-11,000858,五 粮 液,123.5,127.92,122.83,127.45,126.43,-2.93,-2.3175,42100356
2019-07-10,000858,五 粮 液,126.43,127.44,125.4,126.88,126.0,0.43,0.3413,24640005
2019-07-09,000858,五 粮 液,126.0,128.8,124.5,126.72,127.03,-1.03,-0.8108,36763638
