日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-08-05,300085,银之杰,10.97,11.28,10.91,10.97,10.93,0.04,0.366,9819720
2019-08-02,300085,银之杰,10.93,11.12,10.76,10.92,11.44,-0.51,-4.458,10863359
2019-08-01,300085,银之杰,11.44,11.8,11.33,11.8,11.89,-0.45,-3.7847,11268957
2019-07-31,300085,银之杰,11.89,12.18,11.86,12.16,12.15,-0.26,-2.1399,6555783
2019-07-30,300085,银之杰,12.15,12.36,11.97,11.97,11.96,0.19,1.5886,9825962
2019-07-29,300085,银之杰,11.96,12.21,11.9,12.21,12.22,-0.26,-2.1277,6501205
2019-07-26,300085,银之杰,12.22,12.48,12.02,12.12,12.19,0.03,0.2461,7645498
2019-07-25,300085,银之杰,12.19,12.31,12.13,12.16,12.18,0.01,0.0821,5272693
2019-07-24,300085,银之杰,12.18,12.37,12.06,12.08,12.06,0.12,0.995,7430893
2019-07-23,300085,银之杰,12.06,12.13,11.85,11.92,11.99,0.07,0.5838,6150252
2019-07-22,300085,银之杰,11.99,12.55,11.93,12.55,12.41,-0.42,-3.3844,7863205
2019-07-19,300085,银之杰,12.41,12.64,12.28,12.28,12.26,0.15,1.2235,7933520
2019-07-18,300085,银之杰,12.26,12.6,12.26,12.54,12.86,-0.6,-4.6656,8657060
2019-07-17,300085,银之杰,12.86,13.08,12.55,13.0,12.59,0.27,2.1446,11456527
2019-07-16,300085,银之杰,12.59,12.98,12.55,12.7,12.81,-0.22,-1.7174,8812183
2019-07-15,300085,银之杰,12.81,13.31,12.0,12.45,12.58,0.23,1.8283,16439988
2019-07-12,300085,银之杰,12.58,12.83,12.45,12.83,12.88,-0.3,-2.3292,6257292
2019-07-11,300085,银之杰,12.88,13.07,12.71,12.9,12.77,0.11,0.8614,6666090
2019-07-10,300085,银之杰,12.77,13.16,12.63,13.11,13.05,-0.28,-2.1456,8081850
2019-07-09,300085,银之杰,13.05,13.13,12.76,12.95,12.91,0.14,1.0844,7600208
2019-07-08,300085,银之杰,12.91,13.9,12.86,13.9,13.89,-0.98,-7.0554,13948510
2019-07-05,300085,银之杰,13.89,13.89,13.46,13.8,13.77,0.12,0.8715,7797058
2019-07-04,300085,银之杰,13.77,14.18,13.7,13.95,13.95,-0.18,-1.2903,8820589
2019-07-03,300085,银之杰,13.95,14.35,13.9,14.2,14.34,-0.39,-2.7197,11720866
2019-07-02,300085,银之杰,14.34,14.79,14.27,14.61,14.7,-0.36,-2.449,12681500
2019-07-01,300085,银之杰,14.7,15.09,14.55,14.78,14.19,0.51,3.5941,21210674
2019-06-28,300085,银之杰,14.19,14.63,14.12,14.41,14.61,-0.42,-2.8747,13266739
2019-06-27,300085,银之杰,14.63,15.18,14.53,14.6,14.47,0.16,1.1057,18464540
2019-06-26,300085,银之杰,14.47,14.97,14.41,14.65,15.03,-0.56,-3.7259,16023314
2019-06-25,300085,银之杰,15.03,15.35,14.5,15.16,15.36,-0.33,-2.1484,24222905
2019-06-24,300085,银之杰,15.36,16.35,15.27,15.98,15.64,-0.28,-1.7903,37364465
2019-06-21,300085,银之杰,15.64,15.64,14.29,14.47,14.22,1.42,9.9859,42002831
2019-06-20,300085,银之杰,14.22,14.8,13.4,13.53,13.56,0.66,4.8673,30843551
2019-06-19,300085,银之杰,13.56,14.19,13.55,13.99,13.28,0.28,2.1084,17517874
2019-06-18,300085,银之杰,13.28,13.61,13.02,13.37,13.37,-0.09,-0.6731,9059291
2019-06-17,300085,银之杰,13.37,13.46,13.13,13.14,13.29,0.08,0.602,6248320
2019-06-14,300085,银之杰,13.29,14.08,13.28,13.88,14.0,-0.71,-5.0714,11773291
2019-06-13,300085,银之杰,14.0,14.27,13.91,14.1,13.9,0.1,0.7194,14268383
2019-06-12,300085,银之杰,13.9,14.28,13.8,13.9,14.31,-0.41,-2.8651,16430459
2019-06-11,300085,银之杰,14.31,14.44,13.31,13.4,13.68,0.63,4.6053,27830974
2019-06-10,300085,银之杰,13.68,14.04,12.75,13.11,13.15,0.53,4.0304,20800216
2019-06-06,300085,银之杰,13.15,13.3,12.7,12.96,13.11,0.04,0.3051,11170953
2019-06-05,300085,银之杰,13.11,13.47,13.02,13.02,12.87,0.24,1.8648,11713525
2019-06-04,300085,银之杰,12.87,13.35,12.68,13.3,13.18,-0.31,-2.352,9663227
