日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-07-19,603799,华友钴业,21.31,21.49,21.15,21.3,21.1,0.21,0.9953,13368020
2019-07-18,603799,华友钴业,21.1,21.53,21.07,21.18,21.3,-0.2,-0.939,12787674
2019-07-17,603799,华友钴业,21.3,21.47,21.23,21.4,21.41,-0.11,-0.5138,8761195
2019-07-16,603799,华友钴业,21.41,21.57,21.25,21.39,21.4,0.01,0.0467,9571314
2019-07-15,603799,华友钴业,21.4,21.57,20.76,21.0,21.13,0.27,1.2778,15537302
2019-07-12,603799,华友钴业,21.13,21.44,20.99,21.0,21.07,0.06,0.2848,11756632
2019-07-11,603799,华友钴业,21.07,21.55,20.96,21.25,21.08,-0.01,-0.0474,14501304
2019-07-10,603799,华友钴业,21.08,21.68,20.93,21.65,21.58,-0.5,-2.317,16324025
2019-07-09,603799,华友钴业,21.58,21.76,21.14,21.29,21.34,0.24,1.1246,18193917
2019-07-08,603799,华友钴业,21.34,22.61,21.32,22.61,22.64,-1.3,-5.742,29305745
