日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-08-01,600643,爱建集团,9.19,9.3,9.16,9.22,9.26,-0.07,-0.7559,8699201
2019-07-31,600643,爱建集团,9.26,9.4,9.24,9.4,9.44,-0.18,-1.9068,11669992
2019-07-30,600643,爱建集团,9.44,9.64,9.15,9.17,9.12,0.32,3.5088,25473503
2019-07-29,600643,爱建集团,9.12,9.3,9.11,9.3,9.33,-0.21,-2.2508,10760254
2019-07-26,600643,爱建集团,9.33,9.39,9.25,9.39,9.42,-0.09,-0.9554,7400138
2019-07-25,600643,爱建集团,9.42,9.43,9.23,9.3,9.28,0.14,1.5086,9085139
2019-07-24,600643,爱建集团,9.28,9.4,9.22,9.29,9.23,0.05,0.5417,7957655
2019-07-23,600643,爱建集团,9.23,9.26,9.1,9.1,9.1,0.13,1.4286,6343980
2019-07-22,600643,爱建集团,9.1,9.34,9.05,9.34,9.29,-0.19,-2.0452,10176159
2019-07-19,600643,爱建集团,9.29,9.4,9.19,9.22,9.17,0.12,1.3086,6970057
2019-07-18,600643,爱建集团,9.17,9.32,9.17,9.31,9.34,-0.17,-1.8201,6110782
2019-07-17,600643,爱建集团,9.34,9.43,9.32,9.38,9.39,-0.05,-0.5325,6587862
2019-07-16,600643,爱建集团,9.39,9.46,9.33,9.37,9.41,-0.02,-0.2125,4753227
2019-07-15,600643,爱建集团,9.41,9.52,9.14,9.3,9.29,0.12,1.2917,9802497
2019-07-12,600643,爱建集团,9.29,9.34,9.17,9.26,9.22,0.07,0.7592,6662377
2019-07-11,600643,爱建集团,9.22,9.44,9.2,9.27,9.23,-0.01,-0.1083,8872519
2019-07-10,600643,爱建集团,9.23,9.42,9.21,9.25,9.31,-0.08,-0.8593,8540492
2019-07-09,600643,爱建集团,9.31,9.36,9.13,9.19,9.16,0.15,1.6376,12008717
2019-07-08,600643,爱建集团,9.16,9.63,9.14,9.63,9.67,-0.51,-5.274,18687281
