日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-09-11,600626,申达股份,7.07,7.17,7.07,7.17,7.17,-0.1,-1.3947,10015404
2019-09-10,600626,申达股份,7.17,7.21,7.06,7.16,7.17,0.0,0.0,11906210
2019-09-09,600626,申达股份,7.17,7.23,7.08,7.23,7.15,0.02,0.2797,13944488
2019-09-06,600626,申达股份,7.15,7.23,6.9,6.95,6.91,0.24,3.4732,21910567
2019-09-05,600626,申达股份,6.91,7.06,6.85,6.9,6.82,0.09,1.3196,15340744
2019-09-04,600626,申达股份,6.82,6.85,6.75,6.79,6.81,0.01,0.1468,9372825
2019-09-03,600626,申达股份,6.81,6.88,6.75,6.85,6.86,-0.05,-0.7289,8047884
2019-09-02,600626,申达股份,6.86,6.88,6.72,6.78,6.9,-0.04,-0.5797,12228789
2019-08-30,600626,申达股份,6.9,7.19,6.88,7.17,7.15,-0.25,-3.4965,13183700
2019-08-29,600626,申达股份,7.15,7.21,6.9,6.95,6.94,0.21,3.0259,16377659
2019-08-28,600626,申达股份,6.94,7.08,6.93,6.95,6.99,-0.05,-0.7153,9376800
2019-08-27,600626,申达股份,6.99,7.09,6.89,6.98,6.94,0.05,0.7205,15314374
2019-08-26,600626,申达股份,6.94,7.02,6.77,6.86,7.03,-0.09,-1.2802,13217069
2019-08-23,600626,申达股份,7.03,7.31,6.98,7.27,7.11,-0.08,-1.1252,19527830
2019-08-22,600626,申达股份,7.11,7.25,7.04,7.25,7.25,-0.14,-1.931,32991897
2019-08-21,600626,申达股份,7.25,7.25,6.73,6.73,6.59,0.66,10.0152,44597926
2019-08-20,600626,申达股份,6.59,6.74,6.5,6.57,6.55,0.04,0.6107,9929789
2019-08-19,600626,申达股份,6.55,6.61,6.4,6.4,6.36,0.19,2.9874,9531505
2019-08-16,600626,申达股份,6.36,6.42,6.3,6.35,6.37,-0.01,-0.157,4965224
2019-08-15,600626,申达股份,6.37,6.4,6.16,6.21,6.38,-0.01,-0.1567,4605452
2019-08-14,600626,申达股份,6.38,6.5,6.36,6.48,6.38,0.0,0.0,4684556
2019-08-13,600626,申达股份,6.38,6.43,6.3,6.32,6.39,-0.01,-0.1565,3667100
2019-08-12,600626,申达股份,6.39,6.39,6.25,6.32,6.31,0.08,1.2678,3591290
2019-08-09,600626,申达股份,6.31,6.47,6.27,6.35,6.32,-0.01,-0.1582,4977388
2019-08-08,600626,申达股份,6.32,6.44,6.3,6.36,6.37,-0.05,-0.7849,5896195
2019-08-07,600626,申达股份,6.37,6.63,6.34,6.56,6.41,-0.04,-0.624,9244918
2019-08-06,600626,申达股份,6.41,6.64,6.2,6.57,6.75,-0.34,-5.037,11701467
2019-08-05,600626,申达股份,6.75,6.89,6.75,6.79,6.8,-0.05,-0.7353,5917299
2019-08-02,600626,申达股份,6.8,6.93,6.73,6.82,6.98,-0.18,-2.5788,8793795
2019-08-01,600626,申达股份,6.98,7.03,6.86,6.92,6.98,0.0,0.0,5658406
2019-07-31,600626,申达股份,6.98,7.11,6.96,7.11,7.1,-0.12,-1.6901,8818464
2019-07-30,600626,申达股份,7.1,7.16,7.08,7.12,7.11,-0.01,-0.1406,6864634
2019-07-29,600626,申达股份,7.11,7.18,7.08,7.15,7.24,-0.13,-1.7956,7228368
2019-07-26,600626,申达股份,7.24,7.31,7.06,7.21,7.27,-0.03,-0.4127,14782723
2019-07-25,600626,申达股份,7.27,7.31,7.03,7.09,7.09,0.18,2.5388,16228801
2019-07-24,600626,申达股份,7.09,7.2,7.05,7.1,7.09,0.0,0.0,8495251
2019-07-23,600626,申达股份,7.09,7.15,6.82,6.87,6.81,0.28,4.1116,10180079
2019-07-22,600626,申达股份,6.81,7.13,6.77,7.12,7.03,-0.22,-3.1294,8858649
2019-07-19,600626,申达股份,7.03,7.08,6.89,6.9,6.87,0.16,2.329,8907472
2019-07-18,600626,申达股份,6.87,7.17,6.86,7.17,7.2,-0.33,-4.5833,13139286
2019-07-17,600626,申达股份,7.2,7.3,7.17,7.29,7.3,-0.1,-1.3699,8739118
2019-07-16,600626,申达股份,7.3,7.35,7.2,7.3,7.31,-0.01,-0.1368,8825700
2019-07-15,600626,申达股份,7.31,7.39,7.11,7.36,7.35,-0.04,-0.5442,11425398
2019-07-12,600626,申达股份,7.35,7.37,7.23,7.28,7.27,0.08,1.1004,7655450
2019-07-11,600626,申达股份,7.27,7.51,7.22,7.43,7.42,-0.15,-2.0216,13046252
2019-07-10,600626,申达股份,7.42,7.59,7.34,7.58,7.68,-0.26,-3.3854,18125805
2019-07-09,600626,申达股份,7.68,7.85,7.23,7.37,7.28,0.4,5.4945,26266342
2019-07-08,600626,申达股份,7.28,7.53,7.18,7.52,7.56,-0.28,-3.7037,16216837
2019-07-05,600626,申达股份,7.56,7.7,7.39,7.66,7.58,-0.02,-0.2639,18868387
2019-07-04,600626,申达股份,7.58,8.02,7.49,7.64,7.58,0.0,0.0,33774050
2019-07-03,600626,申达股份,7.58,7.91,7.12,7.2,7.19,0.39,5.4242,42671095
2019-07-02,600626,申达股份,7.19,7.29,7.07,7.1,7.11,0.08,1.1252,15172742
2019-07-01,600626,申达股份,7.11,7.15,6.94,6.98,6.84,0.27,3.9474,18283854
2019-06-28,600626,XD申达股,6.84,6.95,6.68,6.88,6.85,-0.01,-0.146,11812529
