日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-06-27,002565,顺灏股份,8.07,8.24,8.02,8.04,8.06,0.01,0.1241,51570301
2019-06-26,002565,顺灏股份,8.06,8.24,7.85,8.02,8.1,-0.04,-0.4938,45166880
2019-06-25,002565,顺灏股份,8.1,8.32,8.01,8.27,8.41,-0.31,-3.6861,64270954
2019-06-24,002565,顺灏股份,8.41,8.57,8.27,8.27,8.92,-0.51,-5.7175,104202731
2019-06-21,002565,顺灏股份,8.92,9.22,8.82,9.01,9.0,-0.08,-0.8889,150777192
2019-06-20,002565,顺灏股份,9.0,9.0,8.16,8.28,8.18,0.82,10.0244,110507734
2019-06-19,002565,顺灏股份,8.18,8.5,8.16,8.21,7.98,0.2,2.5063,75042146
2019-06-18,002565,顺灏股份,7.98,8.18,7.87,7.92,7.98,0.0,0.0,38267608
2019-06-17,002565,顺灏股份,7.98,8.21,7.93,8.03,8.02,-0.04,-0.4988,35125400
2019-06-14,002565,顺灏股份,8.02,8.58,7.95,8.5,8.6,-0.58,-6.7442,82582403
2019-06-13,002565,顺灏股份,8.6,8.9,8.26,8.33,8.3,0.3,3.6145,105368042
2019-06-12,002565,顺灏股份,8.3,8.57,8.22,8.45,8.67,-0.37,-4.2676,88450889
2019-06-11,002565,顺灏股份,8.67,8.92,8.06,8.18,8.12,0.55,6.7734,112513621
2019-06-10,002565,顺灏股份,8.12,8.29,7.85,8.15,8.17,-0.05,-0.612,55402153
