日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-07-31,000795,英洛华,6.19,6.22,5.95,6.11,6.1,0.09,1.4754,45009700
2019-07-30,000795,英洛华,6.1,6.15,6.07,6.1,6.08,0.02,0.3289,19261600
2019-07-29,000795,英洛华,6.08,6.22,6.05,6.16,6.16,-0.08,-1.2987,27054957
2019-07-26,000795,英洛华,6.16,6.19,6.12,6.16,6.23,-0.07,-1.1236,21042505
2019-07-25,000795,英洛华,6.23,6.27,6.13,6.22,6.21,0.02,0.3221,28913683
2019-07-24,000795,英洛华,6.21,6.28,6.17,6.17,6.18,0.03,0.4854,26874949
2019-07-23,000795,英洛华,6.18,6.21,6.1,6.13,6.1,0.08,1.3115,24115851
2019-07-22,000795,英洛华,6.1,6.62,6.08,6.57,6.69,-0.59,-8.8191,53532402
2019-07-19,000795,英洛华,6.69,6.84,6.66,6.78,6.88,-0.19,-2.7616,47257387
2019-07-18,000795,英洛华,6.88,7.16,6.71,6.74,6.69,0.19,2.8401,88954894
2019-07-17,000795,英洛华,6.69,6.85,6.5,6.58,6.6,0.09,1.3636,62853471
2019-07-16,000795,英洛华,6.6,6.72,6.55,6.66,6.67,-0.07,-1.0495,48333883
2019-07-15,000795,英洛华,6.67,6.85,6.31,6.39,6.31,0.36,5.7052,78129651
2019-07-12,000795,英洛华,6.31,6.47,6.3,6.39,6.23,0.08,1.2841,40780378
2019-07-11,000795,英洛华,6.23,6.47,6.19,6.36,6.24,-0.01,-0.1603,30904604
2019-07-10,000795,英洛华,6.24,6.49,6.17,6.37,6.4,-0.16,-2.5,38667847
2019-07-09,000795,英洛华,6.4,6.6,6.24,6.38,6.32,0.08,1.2658,50990663
2019-07-08,000795,英洛华,6.32,6.67,6.07,6.65,6.73,-0.41,-6.0921,54849627
2019-07-05,000795,英洛华,6.73,6.8,6.6,6.7,6.68,0.05,0.7485,39907442
2019-07-04,000795,英洛华,6.68,6.88,6.62,6.81,6.75,-0.07,-1.037,42541451
2019-07-03,000795,英洛华,6.75,7.02,6.72,6.98,6.98,-0.23,-3.2951,43454899
2019-07-02,000795,英洛华,6.98,7.14,6.91,7.02,7.07,-0.09,-1.273,46416636
2019-07-01,000795,英洛华,7.07,7.09,6.6,6.99,7.2,-0.13,-1.8056,74160835
2019-06-28,000795,英洛华,7.2,7.42,6.91,6.93,6.99,0.21,3.0043,77478623
2019-06-27,000795,英洛华,6.99,7.15,6.96,7.07,7.08,-0.09,-1.2712,44300004
2019-06-26,000795,英洛华,7.08,7.25,6.87,7.24,7.34,-0.26,-3.5422,65181285
2019-06-25,000795,英洛华,7.34,7.65,7.3,7.6,7.88,-0.54,-6.8528,84372773
2019-06-24,000795,英洛华,7.88,8.11,7.51,7.56,7.64,0.24,3.1414,106528814
2019-06-21,000795,英洛华,7.64,7.94,7.43,7.51,7.49,0.15,2.0027,100410718
2019-06-20,000795,英洛华,7.49,7.61,7.25,7.59,7.65,-0.16,-2.0915,82400583
2019-06-19,000795,英洛华,7.65,7.94,7.52,7.57,7.57,0.08,1.0568,89595888
2019-06-18,000795,英洛华,7.57,7.88,7.36,7.81,7.98,-0.41,-5.1378,91479820
2019-06-17,000795,英洛华,7.98,8.28,7.78,7.91,8.1,-0.12,-1.4815,70820396
2019-06-14,000795,英洛华,8.1,8.42,8.01,8.31,8.51,-0.41,-4.8179,82059833
2019-06-13,000795,英洛华,8.51,8.56,7.93,8.29,8.64,-0.13,-1.5046,138876518
2019-06-12,000795,英洛华,8.64,9.65,8.52,9.0,8.8,-0.16,-1.8182,247235143
2019-06-11,000795,英洛华,8.8,8.8,7.88,7.88,8.0,0.8,10.0,160581064
2019-06-10,000795,英洛华,8.0,8.16,7.5,8.06,7.93,0.07,0.8827,127109959
