日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-06-27,000723,美锦能源,10.65,10.87,10.49,10.61,10.45,0.2,1.9139,118106404
2019-06-26,000723,美锦能源,10.45,11.0,10.38,11.0,11.19,-0.74,-6.613,145934183
2019-06-25,000723,美锦能源,11.19,11.44,10.94,10.96,11.02,0.17,1.5426,160901859
2019-06-24,000723,美锦能源,11.02,11.45,10.91,11.1,11.06,-0.04,-0.3617,120940620
2019-06-21,000723,美锦能源,11.06,11.24,10.8,11.02,10.99,0.07,0.6369,157064274
2019-06-20,000723,美锦能源,10.99,11.4,10.2,10.37,10.52,0.47,4.4677,202630808
2019-06-19,000723,美锦能源,10.52,11.03,10.35,10.5,10.18,0.34,3.3399,152767168
2019-06-18,000723,美锦能源,10.18,10.35,10.0,10.15,10.12,0.06,0.5929,81209224
2019-06-17,000723,美锦能源,10.12,10.38,10.0,10.25,10.65,-0.53,-4.9765,119307596
2019-06-14,000723,美锦能源,10.65,11.67,10.56,11.5,11.22,-0.57,-5.0802,251235723
2019-06-13,000723,美锦能源,11.22,11.22,10.26,10.36,10.2,1.02,10.0,181616915
2019-06-12,000723,美锦能源,10.2,10.83,10.05,10.7,10.87,-0.67,-6.1638,183007264
2019-06-11,000723,美锦能源,10.87,11.18,10.12,10.3,10.27,0.6,5.8423,186848182
2019-06-10,000723,美锦能源,10.27,10.59,9.96,10.54,10.47,-0.2,-1.9102,122731100
2019-06-06,000723,美锦能源,10.47,10.84,9.96,10.28,10.16,0.31,3.0512,168838025
2019-06-05,000723,美锦能源,10.16,10.98,10.12,10.95,10.83,-0.67,-6.1865,148330958
2019-06-04,000723,美锦能源,10.83,10.95,10.36,10.57,11.29,-0.46,-4.0744,170947889
