日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-10-25,600740,山西焦化,7.56,7.56,7.44,7.44,7.47,0.09,1.2048,3497401
2019-10-24,600740,山西焦化,7.47,7.5,7.43,7.43,7.45,0.02,0.2685,2281500
2019-10-23,600740,山西焦化,7.45,7.54,7.44,7.53,7.54,-0.09,-1.1936,3382300
2019-10-22,600740,山西焦化,7.54,7.56,7.49,7.55,7.51,0.03,0.3995,2476752
2019-10-21,600740,山西焦化,7.51,7.51,7.42,7.47,7.51,0.0,0.0,2886849
2019-10-18,600740,山西焦化,7.51,7.67,7.5,7.58,7.58,-0.07,-0.9235,4765301
2019-10-17,600740,山西焦化,7.58,7.61,7.55,7.57,7.57,0.01,0.1321,2789000
2019-10-16,600740,山西焦化,7.57,7.67,7.57,7.64,7.62,-0.05,-0.6562,4977578
2019-10-15,600740,山西焦化,7.62,7.75,7.58,7.75,7.81,-0.19,-2.4328,8371415
2019-10-14,600740,山西焦化,7.81,7.84,7.75,7.82,7.74,0.07,0.9044,8221396
2019-10-11,600740,山西焦化,7.74,7.77,7.66,7.73,7.74,0.0,0.0,5661802
2019-10-10,600740,山西焦化,7.74,7.76,7.68,7.7,7.72,0.02,0.2591,3890860
2019-10-09,600740,山西焦化,7.72,7.74,7.58,7.64,7.66,0.06,0.7833,3777846
2019-10-08,600740,山西焦化,7.66,7.72,7.58,7.61,7.65,0.01,0.1307,3547090
2019-09-30,600740,山西焦化,7.65,7.76,7.6,7.76,7.75,-0.1,-1.2903,5003446
2019-09-27,600740,山西焦化,7.75,7.77,7.68,7.69,7.67,0.08,1.043,4145970
2019-09-26,600740,山西焦化,7.67,7.77,7.6,7.69,7.65,0.02,0.2614,6561783
2019-09-25,600740,山西焦化,7.65,7.76,7.58,7.76,7.79,-0.14,-1.7972,6375699
2019-09-24,600740,山西焦化,7.79,7.86,7.79,7.84,7.79,0.0,0.0,5092320
2019-09-23,600740,山西焦化,7.79,7.87,7.76,7.87,7.88,-0.09,-1.1421,5329540
