日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2020-04-03,002517,恺英网络,2.82,2.9,2.81,2.87,2.88,-0.06,-2.0833,26170231
2020-04-02,002517,恺英网络,2.88,2.89,2.77,2.77,2.77,0.11,3.9711,34545650
2020-04-01,002517,恺英网络,2.77,2.85,2.76,2.8,2.82,-0.05,-1.773,22667830
2020-03-31,002517,恺英网络,2.82,2.87,2.8,2.85,2.81,0.01,0.3559,22487950
2020-03-30,002517,恺英网络,2.81,2.9,2.79,2.9,2.93,-0.12,-4.0956,32518261
2020-03-27,002517,恺英网络,2.93,2.94,2.87,2.93,2.88,0.05,1.7361,40048838
2020-03-26,002517,恺英网络,2.88,2.94,2.86,2.9,2.93,-0.05,-1.7065,31871119
2020-03-25,002517,恺英网络,2.93,2.98,2.87,2.93,2.86,0.07,2.4476,47564828
2020-03-24,002517,恺英网络,2.86,2.9,2.74,2.87,2.82,0.04,1.4184,38878868
2020-03-23,002517,恺英网络,2.82,2.93,2.81,2.89,2.97,-0.15,-5.0505,38040905
